"Student Id","Student Race","Student Gender","Pretest Score","Posttest Score"
13961,"Bitter","Bass",125,129
13962,"Sour","Bass",124,148
13963,"Sour","Treble",102,141
13964,"Salty","Bass",999,144
13965,"Sour","Treble",86,73
13966,"Sour","Treble",116,157
13967,"Salty","Treble",96,105
13968,"Bitter","Bass",127,192
13969,"Salty","Treble",110,130
13970,"Sweet","Bass",999,122
13971,"Sour","Treble",93,150
13972,"Sweet","Bass",106,999
13973,"Sweet","Bass",117,190
13974,"Sweet","Treble",101,102
13975,"Sour","Bass",127,179
13976,"Bitter","Bass",96,121
13977,"Sour","Treble",71,54
13978,"Sour","Bass",111,173
13979,"Sour","Bass",136,180
13980,"Sour","Treble",104,180
13981,"Sweet","Bass",110,148
13982,"Sour","Treble",104,128
13983,"Sweet","Bass",109,163
13984,"Sour","Bass",121,122
13985,"Sour","Treble",121,206
13986,"Sweet","Bass",NA,104
13987,"Salty","Bass",81,142
13988,"Salty","Bass",106,152
13989,"Sour","Treble",105,138
13990,"Sweet","Bass",95,117
13991,"Sour","Treble",75,104
13992,"Sour","Treble",130,160
13993,"Sweet","Bass",89,209
13994,"Sour","Bass",110,194
13995,"Sweet","Bass",119,211
13996,"Sour","Treble",131,216
13997,"Bitter","Treble",62,72
13998,"Salty","Bass",999,109
13999,"Sweet","Treble",NA,999
14000,"Sweet","Treble",73,184
14001,"Bitter","Treble",133,137
14002,"Bitter","Bass",111,166
14003,"Sweet","Bass",77,133
14004,"Sweet","Treble",89,131
14005,"Sweet","Bass",111,173
14006,"Sweet","Bass",121,208
14007,"Sweet","Treble",107,166
14008,"Sour","Treble",80,116
14009,"Salty","Bass",115,205
14010,"Sweet","Bass",85,94
14011,"Sour","Treble",69,118
14012,"Sour","Treble",88,85
14013,"Sour","Treble",102,178
14014,"Sour","Bass",103,131
14015,"Sour","Treble",108,89
14016,"Sweet","Treble",86,148
14017,"Sour","Treble",143,172
14018,"Sweet","Bass",88,144
14019,"Sweet","Bass",130,167
14020,"Sour","Bass",106,151
14021,"Sweet","Treble",140,174
14022,"Sour","Bass",151,174
14023,"Sour","Treble",124,205
14024,"Bitter","Bass",112,171
14025,"Salty","Treble",115,999
14026,"Sweet","Bass",151,202
14027,"Sweet","Bass",69,69
14028,"Sour","Treble",91,129
14029,"Sweet","Bass",79,130
14030,"Sour","Treble",99,150
14031,"Sour","Treble",101,124
14032,"Salty","Treble",93,154
14033,"Bitter","Bass",131,132
14034,"Sour","Bass",122,91
14035,"Sour","Treble",91,111
14036,"Salty","Bass",78,92
14037,"Sweet","Bass",106,106
14038,"Sour","Treble",96,127
14039,"Bitter","Treble",102,211
14040,"Sour","Bass",136,232
14041,"Sweet","Bass",101,113
14042,"Sour","Bass",101,127
14043,"Sour","Treble",116,160
14044,"Bitter","Bass",79,98
14045,"Sweet","Bass",152,221
14046,"Sweet","Treble",79,122
14047,"Sweet","Treble",76,125
14048,"Sweet","Bass",100,152
14049,"Sweet","Bass",123,130
14050,"Sour","Bass",156,122
14051,"Sweet","Bass",114,157
14052,"Salty","Treble",106,150
14053,"Bitter","Bass",79,156
14054,"Sour","Treble",103,70
14055,"Bitter","Bass",90,108
14056,"Sour","Treble",81,181
14057,"Salty","Treble",92,173
14058,"Sweet","Bass",70,103
14059,"Sweet","Treble",75,97
14060,"Salty","Bass",110,177
14061,"Sweet","Bass",108,177
14062,"Sour","Bass",85,87
14063,"Sweet","Bass",102,142
14064,"Sweet","Bass",102,100
14065,"Sweet","Bass",93,150
14066,"Salty","Treble",111,162
14067,"Bitter","Bass",118,173
14068,"Sweet","Bass",92,999
14069,"Sweet","Treble",103,160
14070,"Sour","Treble",103,141
14071,"Salty","Treble",91,62
14072,"Salty","Treble",86,175
14073,"Sour","Treble",111,221
14074,"Bitter","Treble",97,78
14075,"Sweet","Bass",94,122
14076,"Sweet","Bass",113,179
14077,"Sour","Bass",123,211
14078,"Sweet","Treble",116,161
14079,"Bitter","Treble",74,97
14080,"Sweet","Bass",106,149
14081,"Sweet","Treble",55,84
14082,"Sour","Bass",105,146
14083,"Sweet","Treble",87,80
14084,"Sour","Bass",106,177
14085,"Sweet","Bass",74,124
14086,"Sweet","Bass",121,158
14087,"Sour","Treble",104,145
14088,"Sour","Treble",96,190
14089,"Sour","Treble",114,118
14090,"Sour","Bass",154,237
14091,"Sweet","Bass",999,67
14092,"Bitter","Treble",111,152
14093,"Sweet","Treble",61,87
14094,"Sweet","Bass",119,125
14095,"Sour","Bass",100,88
14096,"Sour","Bass",111,93
14097,"Sour","Bass",NA,183
14098,"Bitter","Treble",74,167
14099,"Sweet","Bass",92,125
14100,"Sour","Treble",110,79
14101,"Salty","Treble",87,110
14102,"Bitter","Bass",NA,211
14103,"Sour","Treble",107,121
14104,"Sour","Treble",103,145
14105,"Sour","Bass",101,188
14106,"Salty","Bass",92,128
14107,"Sour","Bass",101,199
14108,"Sweet","Bass",98,114
14109,"Salty","Treble",85,108
14110,"Sweet","Bass",88,150
14111,"Salty","Bass",105,179
14112,"Sweet","Bass",92,175
14113,"Bitter","Treble",103,154
14114,"Sour","Treble",131,119
14115,"Sour","Treble",109,120
14116,"Sweet","Treble",113,198
14117,"Sour","Bass",101,125
14118,"Sour","Bass",62,65
14119,"Sour","Bass",105,92
14120,"Salty","Treble",91,124
14121,"Salty","Bass",94,117
14122,"Sweet","Bass",114,182
14123,"Bitter","Bass",126,217
14124,"Sour","Treble",86,97
14125,"Sweet","Bass",91,125
14126,"Salty","Bass",87,139
14127,"Sour","Treble",90,138
14128,"Sweet","Treble",69,64
14129,"Sour","Treble",111,129
14130,"Sour","Bass",107,124
14131,"Sweet","Treble",83,157
14132,"Sour","Treble",104,144
14133,"Sour","Treble",112,182
14134,"Sour","Treble",999,117
14135,"Sweet","Bass",80,89
14136,"Sour","Treble",135,134
14137,"Sour","Treble",109,120
14138,"Sweet","Bass",999,173
14139,"Sweet","Treble",90,129
14140,"Sour","Treble",105,172
14141,"Sour","Bass",96,148
14142,"Sour","Bass",88,140
14143,"Sweet","Bass",93,105
14144,"Salty","Bass",119,143
14145,"Sweet","Bass",93,169
14146,"Sour","Bass",128,173
14147,"Sour","Bass",143,168
14148,"Sweet","Treble",80,95
14149,"Sour","Treble",101,184
14150,"Sour","Bass",134,183
14151,"Bitter","Bass",126,139
14152,"Sour","Treble",112,107
14153,"Sour","Treble",127,179
14154,"Sweet","Bass",83,161
14155,"Sweet","Treble",77,94
14156,"Sweet","Bass",66,142
14157,"Sweet","Treble",73,115
14158,"Sour","Treble",94,122
14159,"Sweet","Treble",91,99
14160,"Sweet","Bass",105,159
14161,"Sour","Treble",93,136
14162,"Sour","Treble",89,175
14163,"Sweet","Bass",110,159
14164,"Sour","Treble",117,148
14165,"Salty","Bass",106,123
14166,"Sweet","Bass",65,55
14167,"Sour","Bass",114,132
14168,"Sweet","Bass",110,105
14169,"Bitter","Treble",114,124
14170,"Sweet","Treble",73,141
14171,"Sweet","Treble",91,182
14172,"Sweet","Treble",71,115
14173,"Bitter","Bass",119,190
14174,"Salty","Bass",113,122
14175,"Sweet","Bass",101,999
14176,"Salty","Treble",100,162
14177,"Bitter","Bass",111,999
14178,"Sour","Treble",101,149
14179,"Salty","Treble",123,999
14180,"Salty","Treble",77,91
14181,"Bitter","Treble",115,85
14182,"Sweet","Bass",70,80
14183,"Sweet","Bass",117,148
14184,"Sour","Treble",96,143
14185,"Sour","Bass",106,168
14186,"Sour","Bass",106,999
14187,"Sour","Treble",101,122
14188,"Sour","Treble",81,137
14189,"Sour","Treble",88,110
14190,"Sour","Treble",73,67
14191,"Sour","Treble",139,134
14192,"Sweet","Bass",84,159
14193,"Bitter","Treble",122,187
14194,"Sweet","Bass",105,156
14195,"Salty","Bass",105,157
14196,"Sweet","Treble",106,174
14197,"Sour","Bass",120,168
14198,"Sweet","Bass",59,110
14199,"Sweet","Treble",121,151
14200,"Sweet","Treble",91,191
14201,"Sweet","Bass",69,122
14202,"Sour","Bass",131,186
14203,"Sour","Treble",118,135
14204,"Sweet","Treble",106,143
14205,"Sour","Bass",107,111
14206,"Sour","Treble",71,71
14207,"Salty","Treble",96,153
14208,"Sweet","Bass",999,136
14209,"Sour","Treble",108,128
14210,"Bitter","Treble",113,200
14211,"Sweet","Treble",90,118
14212,"Sour","Treble",66,123
14213,"Sweet","Bass",91,116
14214,"Sweet","Bass",102,152
14215,"Salty","Treble",81,64
14216,"Sweet","Bass",136,214
14217,"Sour","Treble",121,179
14218,"Sweet","Treble",67,999
14219,"Salty","Bass",92,177
14220,"Sweet","Bass",91,129
14221,"Bitter","Treble",80,142
14222,"Sour","Treble",101,123
14223,"Bitter","Bass",118,113
14224,"Sweet","Bass",85,124
14225,"Sweet","Treble",69,86
14226,"Sweet","Bass",83,127
14227,"Sour","Treble",112,130
14228,"Sweet","Bass",112,181
14229,"Sour","Bass",130,190
14230,"Bitter","Treble",62,108
14231,"Sweet","Bass",87,89
14232,"Sweet","Bass",102,117
14233,"Sour","Treble",120,183
14234,"Sweet","Treble",90,179
14235,"Sweet","Treble",82,128
14236,"Sweet","Bass",90,180
14237,"Sweet","Treble",92,151
14238,"Sweet","Bass",137,182
14239,"Sweet","Bass",93,150
14240,"Bitter","Treble",108,178
14241,"Bitter","Treble",85,187
14242,"Bitter","Bass",136,173
14243,"Sweet","Treble",98,140
14244,"Sour","Bass",147,206
14245,"Bitter","Treble",107,102
14246,"Sweet","Bass",84,116
14247,"Sour","Bass",110,164
14248,"Sweet","Bass",101,73
14249,"Bitter","Bass",152,195
14250,"Sweet","Bass",96,110
14251,"Sweet","Treble",101,208
14252,"Sweet","Bass",101,125
14253,"Sweet","Treble",83,108
14254,"Bitter","Treble",72,74
14255,"Sour","Treble",89,162
14256,"Sweet","Treble",90,94
14257,"Bitter","Treble",77,125
14258,"Sour","Bass",95,150
14259,"Sour","Bass",95,142
14260,"Sweet","Bass",86,97
14261,"Sour","Treble",128,215
14262,"Sour","Treble",97,136
14263,"Sour","Treble",73,110
14264,"Sour","Treble",80,77
14265,"Bitter","Bass",138,133
14266,"Sour","Bass",110,149
14267,"Bitter","Treble",55,38
14268,"Sweet","Bass",111,197
14269,"Bitter","Treble",96,143
14270,"Bitter","Treble",100,138
14271,"Sweet","Treble",90,148
14272,"Sour","Treble",101,111
14273,"Sour","Treble",87,120
14274,"Sour","Bass",111,125
14275,"Sweet","Bass",103,113
14276,"Sour","Treble",120,133
14277,"Sour","Treble",999,197
14278,"Bitter","Bass",92,83
14279,"Sweet","Bass",121,208
14280,"Salty","Treble",75,165
14281,"Sweet","Treble",71,115
14282,"Sweet","Treble",63,47
14283,"Salty","Treble",114,192
14284,"Sour","Treble",113,135
14285,"Sour","Treble",104,172
14286,"Sweet","Bass",112,149
14287,"Sour","Treble",129,154
14288,"Sour","Treble",92,136
14289,"Salty","Bass",95,190
14290,"Salty","Treble",131,124
14291,"Sweet","Bass",135,188
14292,"Sour","Treble",148,160
14293,"Salty","Treble",91,999
14294,"Sweet","Bass",85,129
14295,"Sour","Treble",124,175
14296,"Sour","Treble",999,146
14297,"Sour","Treble",74,121
14298,"Sweet","Bass",106,134
14299,"Sweet","Bass",116,122
14300,"Sweet","Treble",89,116
14301,"Sour","Treble",79,999
14302,"Sour","Treble",86,168
14303,"Sour","Treble",81,70
14304,"Bitter","Bass",999,142
14305,"Salty","Treble",92,154
14306,"Bitter","Bass",133,156
14307,"Sweet","Treble",104,192
14308,"Bitter","Treble",77,155
14309,"Sweet","Bass",81,126
14310,"Sweet","Treble",NA,63
14311,"Sour","Treble",84,86
14312,"Sour","Treble",89,167
14313,"Sour","Treble",125,999
14314,"Sour","Treble",79,136
14315,"Sweet","Treble",95,999
14316,"Sour","Treble",109,191
14317,"Sweet","Bass",115,154
14318,"Sour","Treble",131,207
14319,"Sour","Treble",101,137
14320,"Sour","Bass",108,136
14321,"Salty","Bass",106,126
14322,"Sweet","Treble",84,88
14323,"Sweet","Bass",105,110
14324,"Sweet","Treble",89,175
14325,"Sour","Treble",127,153
14326,"Sweet","Treble",75,105
14327,"Sour","Treble",NA,104
14328,"Sweet","Bass",90,175
14329,"Sweet","Bass",81,136
14330,"Sour","Bass",97,132
14331,"Sour","Treble",116,125
14332,"Sweet","Bass",113,74
14333,"Sour","Treble",999,174
14334,"Sweet","Bass",999,106
14335,"Sweet","Treble",105,133
14336,"Sour","Treble",99,137
14337,"Sweet","Bass",125,184
14338,"Sour","Treble",108,131
14339,"Salty","Bass",104,143
14340,"Sweet","Treble",52,63
14341,"Sour","Treble",73,71
14342,"Sour","Treble",95,999
14343,"Sour","Bass",119,119
14344,"Sweet","Treble",103,228
14345,"Sour","Treble",82,126
14346,"Sour","Bass",98,147
14347,"Sweet","Bass",93,102
14348,"Sweet","Treble",108,999
14349,"Sour","Treble",101,999
14350,"Sweet","Treble",75,75
14351,"Sour","Bass",NA,171
14352,"Sweet","Bass",136,131
14353,"Sour","Treble",96,144
14354,"Sour","Bass",90,142
14355,"Sweet","Treble",72,158
14356,"Sweet","Bass",116,112
14357,"Bitter","Treble",67,118
14358,"Sweet","Bass",71,103
14359,"Bitter","Treble",NA,172
14360,"Sweet","Bass",96,123
14361,"Sour","Treble",110,167
14362,"Sweet","Bass",113,126
14363,"Sweet","Treble",59,128
14364,"Sweet","Treble",82,123
14365,"Bitter","Treble",104,999
14366,"Sour","Treble",85,150
14367,"Sweet","Bass",99,151
14368,"Sour","Treble",89,138
14369,"Bitter","Treble",71,93
14370,"Sour","Treble",113,183
14371,"Sweet","Treble",89,208
14372,"Bitter","Treble",80,108
14373,"Sweet","Treble",127,209
14374,"Sweet","Bass",103,214
14375,"Sweet","Treble",99,145
14376,"Sour","Treble",98,124
14377,"Salty","Bass",66,100
14378,"Sour","Treble",135,123
14379,"Sweet","Treble",54,34
14380,"Bitter","Bass",121,190
14381,"Sour","Treble",110,122
14382,"Sweet","Bass",999,139
14383,"Sweet","Bass",999,136
14384,"Sour","Bass",125,160
14385,"Sweet","Bass",75,95
14386,"Sour","Bass",999,75
14387,"Sweet","Bass",119,120
14388,"Salty","Treble",123,145
14389,"Sweet","Bass",119,179
14390,"Sour","Bass",114,130
14391,"Sweet","Treble",96,158
14392,"Sour","Treble",95,116
14393,"Sour","Treble",64,68
14394,"Sweet","Bass",107,178
14395,"Sour","Treble",105,143
14396,"Sour","Treble",NA,174
14397,"Sweet","Treble",90,193
14398,"Sour","Treble",125,170
14399,"Sour","Treble",91,154
14400,"Bitter","Treble",67,169
14401,"Sweet","Bass",82,164
14402,"Sweet","Bass",86,130
14403,"Sour","Treble",132,174
14404,"Sour","Treble",103,128
14405,"Sour","Treble",99,111
14406,"Sweet","Bass",96,107
14407,"Sweet","Treble",96,130
14408,"Sour","Bass",100,141
14409,"Sour","Treble",151,185
14410,"Sweet","Bass",124,181
14411,"Sweet","Treble",77,146
14412,"Sour","Treble",117,139
14413,"Sweet","Bass",91,127
14414,"Sour","Bass",119,101
14415,"Sweet","Bass",64,68
14416,"Sweet","Bass",109,167
14417,"Sour","Treble",86,136
14418,"Sweet","Treble",60,82
14419,"Sour","Bass",145,148
14420,"Sour","Treble",87,145
14421,"Sweet","Bass",118,183
14422,"Bitter","Treble",139,169
14423,"Sour","Bass",113,143
14424,"Sour","Treble",93,138
14425,"Sour","Treble",117,207
14426,"Sour","Treble",79,126
14427,"Sweet","Treble",67,999
14428,"Sour","Bass",154,216
14429,"Sour","Treble",107,182
14430,"Bitter","Treble",999,154
14431,"Sweet","Treble",NA,137
14432,"Sweet","Treble",127,205
14433,"Sour","Treble",80,144
14434,"Bitter","Treble",116,195
14435,"Salty","Bass",94,169
14436,"Sour","Treble",75,92
14437,"Sweet","Treble",128,157
14438,"Sweet","Bass",67,999
14439,"Sour","Bass",89,999
14440,"Sweet","Bass",111,191
14441,"Sour","Bass",94,171
14442,"Sour","Treble",116,156
14443,"Sweet","Treble",104,139
14444,"Sweet","Bass",110,191
14445,"Sweet","Treble",98,120
14446,"Sour","Treble",82,186
14447,"Bitter","Treble",120,158
14448,"Sour","Treble",90,129
14449,"Salty","Treble",47,95
14450,"Sweet","Bass",99,176
14451,"Salty","Bass",124,140
14452,"Sweet","Bass",109,139
14453,"Bitter","Treble",104,100
14454,"Sour","Treble",101,146
14455,"Bitter","Bass",100,95
14456,"Sour","Treble",146,198
14457,"Sour","Treble",104,173
14458,"Bitter","Bass",94,72
14459,"Sour","Bass",111,190
14460,"Sour","Treble",104,175
14461,"Sour","Treble",75,127
14462,"Sour","Treble",81,110
14463,"Sour","Treble",98,133
14464,"Sour","Treble",90,142
14465,"Bitter","Treble",123,165
14466,"Sour","Treble",112,178
14467,"Sour","Bass",113,161
14468,"Bitter","Bass",96,999
14469,"Sweet","Treble",93,70
14470,"Sweet","Bass",92,111
14471,"Sweet","Treble",72,137
14472,"Sweet","Bass",95,103
14473,"Sour","Bass",119,151
14474,"Sweet","Bass",97,999
14475,"Sweet","Treble",70,141
14476,"Sour","Treble",92,79
14477,"Sweet","Treble",93,100
14478,"Salty","Treble",55,134
14479,"Sour","Bass",117,999
14480,"Bitter","Bass",121,186
14481,"Sweet","Treble",999,134
14482,"Sweet","Treble",103,122
14483,"Sweet","Bass",87,126
14484,"Sour","Treble",87,75
14485,"Salty","Bass",93,123
14486,"Sweet","Bass",NA,201
14487,"Salty","Treble",96,163
14488,"Salty","Treble",102,120
14489,"Sweet","Bass",114,186
14490,"Sour","Bass",138,218
14491,"Sweet","Bass",999,188
14492,"Bitter","Bass",73,166
14493,"Sweet","Bass",999,83
14494,"Sweet","Bass",105,121
14495,"Sour","Treble",107,178
14496,"Sour","Treble",100,176
14497,"Sour","Treble",999,133
14498,"Sour","Bass",116,118
14499,"Sweet","Treble",82,999
14500,"Sour","Treble",103,65
14501,"Sweet","Treble",NA,111
14502,"Sour","Treble",99,164
14503,"Sweet","Bass",103,132
14504,"Salty","Treble",115,172
14505,"Sweet","Bass",94,163
14506,"Bitter","Bass",105,147
14507,"Sour","Treble",114,169
14508,"Bitter","Bass",120,147
14509,"Sweet","Bass",82,94
14510,"Salty","Bass",99,153
14511,"Sweet","Bass",NA,116
14512,"Sweet","Bass",105,194
14513,"Sour","Bass",130,207
14514,"Sweet","Bass",77,193
14515,"Sweet","Treble",58,160
14516,"Sweet","Treble",96,122
14517,"Sour","Treble",83,165
14518,"Bitter","Treble",93,139
14519,"Salty","Treble",89,148
14520,"Sour","Bass",127,177
14521,"Sweet","Treble",118,150
14522,"Sour","Bass",120,156
14523,"Sour","Bass",999,194
14524,"Sour","Treble",85,119
14525,"Salty","Bass",91,163
14526,"Sour","Bass",122,154
14527,"Sweet","Bass",123,168
14528,"Sweet","Treble",79,78
14529,"Sour","Bass",123,149
14530,"Bitter","Bass",111,173
14531,"Sour","Treble",999,111
14532,"Sour","Bass",151,130
14533,"Bitter","Treble",110,999
14534,"Sour","Bass",131,258
14535,"Sweet","Bass",112,149
14536,"Sour","Bass",113,100
14537,"Sour","Bass",127,215
14538,"Salty","Bass",110,174
14539,"Sour","Treble",105,208
14540,"Sour","Treble",107,169
14541,"Sweet","Bass",120,180
14542,"Sweet","Treble",102,150
14543,"Sour","Treble",126,128
14544,"Salty","Treble",97,141
14545,"Sour","Treble",65,114
14546,"Sweet","Bass",127,999
14547,"Sweet","Bass",78,94
14548,"Sour","Treble",86,163
14549,"Bitter","Bass",132,169
14550,"Sour","Bass",130,114
14551,"Sour","Treble",118,999
14552,"Bitter","Bass",127,226
14553,"Sweet","Bass",90,205
14554,"Sour","Treble",109,119
14555,"Sour","Treble",98,129
14556,"Sour","Bass",155,170
14557,"Bitter","Bass",116,175
14558,"Sour","Treble",69,77
14559,"Salty","Treble",122,203
14560,"Bitter","Bass",999,215
14561,"Sweet","Bass",70,72
14562,"Sour","Treble",78,150
14563,"Sour","Bass",118,130
14564,"Sour","Treble",101,104
14565,"Sour","Treble",88,138
14566,"Bitter","Treble",85,182
14567,"Sour","Treble",105,158
14568,"Salty","Treble",77,127
14569,"Salty","Bass",146,209
14570,"Sour","Treble",99,165
14571,"Sweet","Bass",110,239
14572,"Sweet","Bass",106,144
14573,"Sweet","Treble",65,118
14574,"Sour","Treble",89,151
14575,"Sour","Treble",99,197
14576,"Sour","Bass",82,117
14577,"Sour","Treble",98,140
14578,"Sour","Treble",115,222
14579,"Sour","Treble",65,999
14580,"Sweet","Bass",103,134
14581,"Sour","Bass",124,136
14582,"Sour","Treble",91,89
14583,"Sour","Treble",50,86
14584,"Bitter","Treble",999,171
14585,"Sweet","Treble",99,156
14586,"Sweet","Treble",106,204
14587,"Sweet","Bass",78,999
14588,"Sweet","Bass",87,100
14589,"Sweet","Bass",84,164
14590,"Sour","Bass",81,155
14591,"Sour","Treble",108,174
14592,"Sour","Treble",98,216
14593,"Sweet","Bass",104,116
14594,"Sweet","Treble",78,156
14595,"Sour","Treble",136,187
14596,"Sour","Treble",87,144
14597,"Bitter","Treble",88,87
14598,"Sweet","Bass",117,135
14599,"Sour","Treble",144,203
14600,"Sour","Treble",96,185
14601,"Sour","Treble",110,126
14602,"Sweet","Treble",999,140
14603,"Sour","Treble",95,171
14604,"Salty","Bass",124,165
14605,"Sweet","Treble",89,164
14606,"Salty","Bass",115,186
14607,"Sweet","Treble",81,118
14608,"Sweet","Treble",NA,137
14609,"Bitter","Bass",75,89
14610,"Sour","Treble",95,140
14611,"Sour","Bass",127,204
14612,"Sweet","Bass",98,197
14613,"Sour","Treble",102,999
14614,"Sour","Bass",NA,133
14615,"Sweet","Bass",86,142
14616,"Salty","Treble",76,101
14617,"Sweet","Bass",999,177
14618,"Sweet","Bass",69,133
14619,"Bitter","Bass",95,999
14620,"Sour","Bass",136,157
14621,"Sweet","Treble",79,111
14622,"Sour","Treble",106,183
14623,"Sweet","Bass",73,120
14624,"Sweet","Treble",76,145
14625,"Sour","Bass",105,128
14626,"Bitter","Treble",94,112
14627,"Sour","Treble",101,146
14628,"Bitter","Bass",85,117
14629,"Sour","Treble",93,156
14630,"Sweet","Bass",99,119
14631,"Sour","Treble",113,210
14632,"Sour","Treble",109,158
14633,"Sour","Treble",94,144
14634,"Sour","Treble",123,128
14635,"Sweet","Bass",126,220
14636,"Sweet","Bass",999,179
14637,"Salty","Treble",82,104
14638,"Sour","Treble",99,180
14639,"Salty","Bass",98,122
14640,"Sour","Treble",94,123
14641,"Sweet","Bass",101,121
14642,"Sour","Bass",140,149
14643,"Salty","Treble",93,186
14644,"Sweet","Treble",71,72
14645,"Salty","Bass",97,148
14646,"Sour","Treble",80,113
14647,"Sour","Treble",100,156
14648,"Sweet","Treble",114,133
14649,"Sweet","Treble",75,99
14650,"Sweet","Treble",95,115
14651,"Sour","Treble",92,139
14652,"Sour","Bass",NA,130
14653,"Sweet","Bass",120,218
14654,"Sweet","Bass",999,199
14655,"Sweet","Bass",100,140
14656,"Sweet","Bass",84,142
14657,"Sweet","Bass",77,136
14658,"Sour","Treble",101,159
14659,"Bitter","Bass",91,91
14660,"Sweet","Bass",82,105
14661,"Sweet","Bass",106,126
14662,"Sweet","Bass",81,123
14663,"Sweet","Bass",85,105
14664,"Sweet","Bass",99,149
14665,"Salty","Bass",116,76
14666,"Sweet","Bass",127,182
14667,"Sour","Bass",105,166
14668,"Salty","Treble",82,131
14669,"Sour","Treble",75,145
14670,"Bitter","Treble",95,162
14671,"Sour","Treble",94,146
14672,"Sour","Treble",120,125
14673,"Sour","Treble",104,176
14674,"Sweet","Bass",91,100
14675,"Sour","Treble",94,119
14676,"Sweet","Bass",129,209
14677,"Bitter","Bass",125,122
14678,"Salty","Treble",99,162
14679,"Sweet","Bass",94,150
14680,"Sweet","Treble",999,176
14681,"Sweet","Bass",125,216
14682,"Sour","Treble",96,151
14683,"Bitter","Bass",97,109
14684,"Sweet","Bass",60,123
14685,"Sweet","Treble",79,137
14686,"Sweet","Bass",125,185
14687,"Sweet","Bass",109,187
14688,"Sweet","Bass",104,158
14689,"Sour","Bass",115,129
14690,"Bitter","Bass",78,111
14691,"Sour","Treble",109,132
14692,"Bitter","Treble",108,123
14693,"Sweet","Bass",85,999
14694,"Sour","Treble",85,156
14695,"Sweet","Bass",999,163
14696,"Sweet","Treble",73,61
14697,"Sour","Bass",128,144
14698,"Sweet","Bass",137,174
14699,"Sour","Treble",NA,148
14700,"Sweet","Bass",102,142
14701,"Sour","Treble",139,170
14702,"Sweet","Bass",76,205
14703,"Sour","Bass",124,185
14704,"Salty","Bass",91,124
14705,"Sweet","Bass",147,200
14706,"Sour","Treble",66,76
14707,"Sweet","Bass",117,129
14708,"Bitter","Treble",92,156
14709,"Sweet","Bass",117,126
14710,"Sour","Treble",93,115
14711,"Sour","Treble",142,223
14712,"Sour","Bass",117,157
14713,"Bitter","Bass",87,212
14714,"Sweet","Treble",79,57
14715,"Sweet","Treble",56,81
14716,"Sour","Treble",89,106
14717,"Sour","Treble",82,999
14718,"Sweet","Bass",99,97
14719,"Sour","Treble",64,150
14720,"Bitter","Bass",120,125
14721,"Sour","Treble",91,145
14722,"Sour","Treble",87,118
14723,"Sour","Bass",105,224
14724,"Sweet","Bass",134,141
14725,"Sour","Bass",95,126
14726,"Sour","Treble",100,86
14727,"Bitter","Bass",92,111
14728,"Sour","Treble",119,119
14729,"Sweet","Bass",88,70
14730,"Sweet","Treble",106,149
14731,"Sweet","Bass",96,151
14732,"Salty","Bass",125,189
14733,"Sour","Treble",89,150
14734,"Sour","Bass",138,201
14735,"Sour","Bass",131,203
14736,"Sweet","Bass",69,111
14737,"Sweet","Bass",111,124
14738,"Sweet","Treble",68,135
14739,"Sour","Treble",99,161
14740,"Sour","Treble",109,219
14741,"Sweet","Bass",102,144
14742,"Sour","Treble",131,192
14743,"Sour","Bass",108,157
14744,"Sour","Treble",112,162
14745,"Sweet","Treble",72,108
14746,"Sour","Bass",95,120
14747,"Sour","Treble",115,157
14748,"Bitter","Treble",999,167
14749,"Sour","Treble",91,129
14750,"Bitter","Bass",117,157
14751,"Sour","Treble",123,103
14752,"Salty","Bass",111,194
14753,"Sweet","Treble",116,133
14754,"Bitter","Bass",107,82
14755,"Sweet","Treble",76,142
14756,"Sour","Treble",111,199
14757,"Sour","Bass",106,117
14758,"Sweet","Treble",72,112
14759,"Sweet","Treble",100,142
14760,"Bitter","Bass",96,106
14761,"Salty","Bass",104,172
14762,"Sweet","Treble",97,122
14763,"Salty","Treble",128,136
14764,"Sweet","Treble",105,153
14765,"Sweet","Bass",106,149
14766,"Bitter","Bass",103,178
14767,"Sweet","Bass",92,90
14768,"Sweet","Treble",52,94
14769,"Bitter","Treble",64,48
14770,"Sour","Treble",61,84
14771,"Sweet","Bass",120,115
14772,"Sour","Treble",117,194
14773,"Sweet","Bass",92,117
14774,"Sweet","Bass",85,87
14775,"Sweet","Treble",96,111
14776,"Sour","Treble",138,142
14777,"Bitter","Bass",101,165
14778,"Sweet","Bass",87,117
14779,"Bitter","Bass",101,141
14780,"Sweet","Bass",115,189
14781,"Salty","Treble",85,78
14782,"Sweet","Bass",91,999
14783,"Sweet","Bass",84,81
14784,"Sour","Bass",126,183
14785,"Sour","Treble",124,170
14786,"Sour","Bass",94,153
14787,"Sour","Treble",102,105
14788,"Sweet","Treble",79,107
14789,"Salty","Treble",111,144
14790,"Sweet","Bass",999,148
14791,"Sweet","Bass",121,146
14792,"Bitter","Bass",109,91
14793,"Sour","Treble",110,175
14794,"Sour","Treble",143,999
14795,"Sweet","Treble",122,142
14796,"Bitter","Bass",86,999
14797,"Sweet","Bass",102,185
14798,"Sweet","Treble",999,161
14799,"Salty","Treble",127,180
14800,"Sweet","Bass",84,132
14801,"Sweet","Bass",118,131
14802,"Sour","Treble",70,999
14803,"Sour","Treble",130,173
14804,"Sour","Bass",125,206
14805,"Sour","Bass",135,122
